doi,server,version,category,publiStatus,date,author_corresponding_institution,titleLength,abstractLength,numberAuthors,cit1year
10.1101/2020.11.01.363945,biorxiv,1,neuroscience,NP,2020-11-02,Washington University School of Medicine,65,1380,2,
10.1101/2020.11.02.362780,biorxiv,1,neuroscience,NP,2020-11-03,University of California San Diego,134,3240,23,
10.1101/2020.11.02.362855,biorxiv,1,neuroscience,NP,2020-11-03,Johns Hopkins University,94,1920,3,
10.1101/2020.11.02.365866,biorxiv,1,physiology,year1,2020-11-04,The University of Adelaide,154,1768,7,2.0
10.1101/2020.11.03.20224808,medrxiv,1,psychiatry and clinical psychology,year2,2020-11-05,San Diego State University/UC San Diego Joint Doctoral Program in Clinical Psychology,78,1856,17,3.0
10.1101/2020.11.03.20225177,medrxiv,1,radiology and imaging,year1,2020-11-04,University of Bristol,140,1846,9,0.0
10.1101/2020.11.03.20225540,medrxiv,1,genetic and genomic medicine,year1,2020-11-04,"Genetics and Aging Research Unit and The Henry and Allison McCance Center for Brain Health, Department of Neurology, Massachusetts General Hospital, Boston, MA,",142,1138,12,17.0
10.1101/2020.11.04.368977,biorxiv,1,neuroscience,NP,2020-11-05,National Institutes for Quantum and Radiological Science and Technology,125,1370,24,
10.1101/2020.11.05.20226605,medrxiv,1,public and global health,year1,2020-11-07,University of Cambridge,92,1496,5,16.0
10.1101/2020.11.05.369728,biorxiv,1,neuroscience,year1,2020-11-06,Boston University School of Medicine,137,1673,11,6.0
10.1101/2020.11.05.370080,biorxiv,1,neuroscience,year1,2020-11-06,Colorado State University,124,1823,5,6.0
10.1101/2020.11.06.371286,biorxiv,1,neuroscience,year2,2020-11-06,John Curtin School of Medical Research,83,1156,6,2.0
10.1101/2020.11.06.371500,biorxiv,1,pharmacology and toxicology,year1,2020-11-08,Paracelsus Medical University Salzburg,97,2217,11,2.0
10.1101/2020.11.08.369488,biorxiv,1,neuroscience,year1,2020-11-08,King's College London,129,1169,12,
10.1101/2020.11.08.371922,biorxiv,1,neuroscience,NP,2020-11-08,University of California San Francisco,126,1490,16,
10.1101/2020.11.08.373167,biorxiv,1,neuroscience,NP,2020-11-08,"Department of Physics, Centre for Nonlinear Studies, Institute of Computational and Theoretical Studies, Hong Kong Baptist University, Hong Kong",116,1254,8,
10.1101/2020.11.09.20226746,medrxiv,1,primary care research,year1,2020-11-13,Stony Brook Medicine,96,2494,2,2.0
10.1101/2020.11.09.20228676,medrxiv,1,neurology,NP,2020-11-12,Mayo Clinic,81,1141,14,
10.1101/2020.11.09.375162,biorxiv,1,pharmacology and toxicology,NP,2020-11-10,"Division of Physiology, Pharmacology & Neuroscience, School of Life Sciences, University of Nottingham, Nottingham, NG7 2UH, UK",66,2202,17,
10.1101/2020.11.10.20228742,medrxiv,1,pathology,year2,2020-11-13,"University of California, Irvine, CA, 92697 USA.",71,1937,19,1.0
10.1101/2020.11.10.376285,biorxiv,1,biophysics,year2,2020-11-10,University of Cambridge,116,1278,5,8.0
10.1101/2020.11.12.379313,biorxiv,1,neuroscience,NP,2020-11-13,The Rockefeller University,98,1598,6,
10.1101/2020.11.12.379636,biorxiv,1,molecular biology,NP,2020-11-12,Rutgers,93,794,2,
10.1101/2020.11.13.381186,biorxiv,1,neuroscience,NP,2020-11-15,"Systems and Cell Biology of Neurodegeneration, Institute for Regenerative Medicine, Graduate programs of the Zurich Neuroscience Center and Zurich Center for In",95,1544,26,
10.1101/2020.11.13.381640,biorxiv,1,genetics,NP,2020-11-15,Mayo Clinic,73,953,18,
10.1101/2020.11.13.381756,biorxiv,1,neuroscience,year2+,2020-11-15,Columbia University,108,1888,13,2.0
10.1101/2020.11.14.382861,biorxiv,1,cell biology,year2,2020-11-15,Columbia University,103,1515,8,9.0
10.1101/2020.11.15.20230490,medrxiv,1,radiology and imaging,year2,2020-11-17,University of Dundee,135,1745,8,0.0
10.1101/2020.11.16.20232561,medrxiv,1,neurology,year2,2020-11-18,"Center for Lifespan Psychology, Max Planck Institute for Human Development, 14195 Berlin, Germany",138,1035,7,17.0
10.1101/2020.11.16.384248,biorxiv,1,biophysics,NP,2020-11-17,The University of Sydney,101,1236,15,
10.1101/2020.11.16.384321,biorxiv,1,pharmacology and toxicology,year1,2020-11-16,University of Milano-Bicocca,170,1823,8,0.0
10.1101/2020.11.16.384727,biorxiv,1,biophysics,NP,2020-11-17,"Department of Chemistry, University of Cambridge",93,996,13,
10.1101/2020.11.16.384891,biorxiv,1,neuroscience,NP,2020-11-16,"Institut du Cerveau et de la Moelle epiniere, ICM",158,2451,15,
10.1101/2020.11.17.385245,biorxiv,1,neuroscience,year1,2020-11-18,The Rockefeller University,128,1306,16,3.0
10.1101/2020.11.17.386581,biorxiv,1,neuroscience,NP,2020-11-17,University of Maryland School of Medicine,83,1006,9,
10.1101/2020.11.18.20232629,medrxiv,1,genetic and genomic medicine,year2,2020-11-20,"MRC Integrative Epidemiology Unit, University of Bristol, Bristol, UK",141,1776,6,10.0
10.1101/2020.11.18.20234070,medrxiv,1,epidemiology,year1,2020-11-20,"Clinicum, Department of Public Health, University of Helsinki, P.O. Box 41, FI-00014 Helsinki, Finland",136,694,15,4.0
10.1101/2020.11.18.387720,biorxiv,1,neuroscience,year2,2020-11-18,Thomas Jefferson University,83,1771,9,7.0
10.1101/2020.11.19.389023,biorxiv,1,neuroscience,year1,2020-11-20,"VIB Center for Brain & Disease Research, Leuven, Belgium.",122,1237,11,5.0
10.1101/2020.11.20.20235051,medrxiv,1,genetic and genomic medicine,year2,2020-11-23,Boston University,126,2443,20,5.0
10.1101/2020.11.20.20235275,medrxiv,1,genetic and genomic medicine,NP,2020-11-23,"Department of Complex Trait Genetics, Center for Neurogenomics and Cognitive Research, Amsterdam Neuroscience, VU University Amsterdam, The Netherlands.",87,1421,40,
10.1101/2020.11.20.390435,biorxiv,1,neuroscience,year2,2020-11-20,"Cognetivity ltd, London, UK",99,1018,7,1.0
10.1101/2020.11.21.392761,biorxiv,1,bioinformatics,year1,2020-11-22,The University of Adelaide,125,1723,5,2.0
10.1101/2020.11.22.393199,biorxiv,1,neuroscience,year1,2020-11-22,"Ghent University, Department of Experimental Psychology / Octogone-Lordat interdisciplinary research unit (EA 4156), University of Toulouse II-Jean Jaures, Toul",72,2045,8,5.0
10.1101/2020.11.23.20235762,medrxiv,1,genetic and genomic medicine,year1,2020-11-24,Boston University School of Medicine,133,1153,13,5.0
10.1101/2020.11.23.20237008,medrxiv,1,genetic and genomic medicine,year1,2020-11-24,Boston University,113,1704,7,7.0
10.1101/2020.11.23.390591,biorxiv,1,neuroscience,year1,2020-11-23,"Genomic and Post-Genomic Research Unit, IRCCS Mondino Foundation, Pavia, Italy",119,1644,20,8.0
10.1101/2020.11.23.393942,biorxiv,1,neuroscience,NP,2020-11-23,Nanjing Medical University,68,1217,13,
10.1101/2020.11.24.395186,biorxiv,1,cell biology,year2,2020-11-24,McGill University,133,1449,6,2.0
10.1101/2020.11.24.395947,biorxiv,1,neuroscience,NP,2020-11-24,"University of Eastern Finland, A. I. Virtanen Institute, Kuopio, Finland",89,1186,21,
10.1101/2020.11.25.20238360,medrxiv,1,genetic and genomic medicine,year1,2020-12-02,"IRCCS Istituto delle Scienze Neurologiche di Bologna, Bologna, Italia",141,1622,16,4.0
10.1101/2020.11.25.394262,biorxiv,1,neuroscience,NP,2020-11-27,Duke University Medical Center,121,1360,15,
10.1101/2020.11.25.397893,biorxiv,1,neuroscience,year1,2020-11-25,University of Virginia School of Medicine,97,1674,7,0.0
10.1101/2020.11.25.398198,biorxiv,1,neuroscience,year1,2020-11-26,Univeristy of Alabama at Birmingham,130,2510,5,9.0
10.1101/2020.11.27.400747,biorxiv,1,neuroscience,NP,2020-11-29,UCSF,94,3880,3,
10.1101/2020.11.27.401059,biorxiv,1,neuroscience,NP,2020-11-27,"Institut des Neurosciences Paris-Saclay, NeuroPSI, UMR-9197, CNRS/Universite Paris-Saclay, 1 avenue de la Terrasse, Batiment 32, 91198, Gif-sur-Yvette, France",96,1091,2,
10.1101/2020.11.27.401950,biorxiv,1,neuroscience,year1,2020-11-28,Academy of Mathematics and Systems Science; University of Chinese Academy of Sciences,79,1907,6,1.0
10.1101/2020.11.28.20238964,medrxiv,1,neurology,year2,2020-11-30,University of North Carolina at Chapel Hill,55,1888,4,4.0
10.1101/2020.11.30.20240879,medrxiv,1,neurology,NP,2020-11-30,"Sunnybrook Research Institute, University of Toronto",115,2353,7,
10.1101/2020.11.30.20241117,medrxiv,1,neurology,year1,2020-12-02,McGill University,168,2704,5,3.0
10.1101/2020.11.30.404087,biorxiv,1,systems biology,year1,2020-12-01,Paul G. Allen School of Computer Science and Engineering,120,1935,7,1.0
10.1101/2020.11.30.404897,biorxiv,1,immunology,year1,2020-12-02,"Department of Psychiatry and Behavioral Sciences, University of Washington",102,1704,7,4.0
10.1101/2020.11.30.405654,biorxiv,1,neuroscience,NP,2020-12-01,The University of Melbourne,101,1361,8,
10.1101/2020.12.02.398263,biorxiv,1,molecular biology,year1,2020-12-02,The Hebrew University of Jerusalem,104,1363,18,1.0
10.1101/2020.12.03.20241851,medrxiv,1,neurology,year2,2020-12-04,"Barcelonaβeta Brain Research Center (BBRC), Pasqual Maragall Foundation, 08005 Barcelona, Spain",184,2790,15,4.0
10.1101/2020.12.03.409334,biorxiv,1,neuroscience,NP,2020-12-03,Boston University,114,2013,21,
10.1101/2020.12.03.409995,biorxiv,1,biochemistry,year1,2020-12-04,University of Cambridge,109,963,24,5.0
10.1101/2020.12.04.20243600,medrxiv,1,neurology,year1,2020-12-07,NIH/NIA/LNG + NIH/CARD + Data Tecnica International LLC,103,1536,13,1.0
10.1101/2020.12.04.411868,biorxiv,1,neuroscience,NP,2020-12-04,JSS College of Pharmacy,163,1456,6,
10.1101/2020.12.07.414433,biorxiv,1,neuroscience,NP,2020-12-07,Kunming University of Science and Technology,127,1695,3,
10.1101/2020.12.07.414532,biorxiv,1,biochemistry,year1,2020-12-07,University of Sussex,87,831,7,3.0
10.1101/2020.12.08.20243337,medrxiv,1,genetic and genomic medicine,year1,2020-12-09,King\'s College London,135,2542,7,3.0
10.1101/2020.12.09.417709,biorxiv,1,molecular biology,year1,2020-12-09,"European Research Institute for the Biology of Ageing, University of Groningen, University Medical Centre Groningen, Laboratory of Molecular Neurobiology of Age",89,2120,18,3.0
10.1101/2020.12.10.414995,biorxiv,1,bioinformatics,NP,2020-12-11,Biochemworld co.,72,2251,1,
10.1101/2020.12.10.417907,biorxiv,1,neuroscience,year1,2020-12-11,"Department of Cell Biology, Physiology and Immunology, Institut de Neurociències, Universitat de Barcelona, Barcelona, Spain",149,1203,11,0.0
10.1101/2020.12.10.418772,biorxiv,1,neuroscience,year1,2020-12-11,"Institute for Stem Cell Science and Regenerative Medicine, Bangalore, India",101,2320,9,6.0
10.1101/2020.12.10.419598,biorxiv,1,neuroscience,NP,2020-12-14,University of Calgary,109,1015,19,
10.1101/2020.12.10.419879,biorxiv,1,biochemistry,year1,2020-12-11,"Institute of Biomedical Research and Innovation, Foundation for Biomedical Research and Innovation at Kobe",97,1118,5,2.0
10.1101/2020.12.11.421735,biorxiv,1,neuroscience,year1,2020-12-11,"University of Castilla-La Mancha, Spain",172,2667,10,5.0
10.1101/2020.12.12.20247890,medrxiv,1,neurology,year2,2020-12-14,Johns Hopkins University School of Medicine,139,1650,15,8.0
10.1101/2020.12.12.422524,biorxiv,1,biophysics,year1,2020-12-13,university of southern Mississippi,117,1693,5,7.0
10.1101/2020.12.14.422659,biorxiv,1,neuroscience,NP,2020-12-14,Case Western reserve University,98,1641,5,
10.1101/2020.12.14.422675,biorxiv,1,neuroscience,NP,2020-12-14,University of Sheffield,148,1962,5,
10.1101/2020.12.15.20248096,medrxiv,1,infectious diseases,year1,2020-12-16,University College London,186,4362,23,6.0
10.1101/2020.12.15.422916,biorxiv,1,biochemistry,NP,2020-12-15,Université catholique de Louvain,107,1028,8,
10.1101/2020.12.16.20248342,medrxiv,1,neurology,year1,2020-12-18,Emory University,102,1638,6,4.0
10.1101/2020.12.16.423032,biorxiv,1,cell biology,year1,2020-12-16,University of Gothenburg,179,3184,12,5.0
10.1101/2020.12.17.423213,biorxiv,1,bioinformatics,year1,2020-12-17,University of Missouri Kansas City,125,1329,2,3.0
10.1101/2020.12.18.20248515,medrxiv,1,neurology,year1,2020-12-22,"Rigshospitalet, Copenhagen University Hospital",59,1743,6,0.0
10.1101/2020.12.18.418004,biorxiv,1,neuroscience,year1,2020-12-19,University College London,103,1116,9,
10.1101/2020.12.18.423245,biorxiv,1,neuroscience,year1,2020-12-20,"Department of Psychology, University of Cambridge, UK",110,2809,4,1.0
10.1101/2020.12.18.423469,biorxiv,1,neuroscience,NP,2020-12-20,Mayo Clinic Florida,126,1218,28,
10.1101/2020.12.20.423533,biorxiv,1,microbiology,year1,2020-12-20,Washington University School of Medicine,119,1482,3,
10.1101/2020.12.21.20243188,medrxiv,1,psychiatry and clinical psychology,NP,2020-12-22,"Department of Psychiatry, University of Cambridge",90,1022,11,
10.1101/2020.12.21.383059,biorxiv,1,molecular biology,year2,2020-12-22,Stanford University,75,1405,15,0.0
10.1101/2020.12.21.423742,biorxiv,1,bioinformatics,year1,2020-12-22,"The Cyprus Institute of Neurology and Genetics, The Cyprus School of Molecular Medicine",115,2218,2,1.0
10.1101/2020.12.21.423843,biorxiv,1,biophysics,NP,2020-12-22,University of Oklahoma,57,802,3,
10.1101/2020.12.21.423879,biorxiv,1,neuroscience,NP,2020-12-22,"Division of Neurology, Department of Medicine and Therapeutics, Li Ka Shing Institute of Health Sciences, Margaret K. L. Cheung Research Centre for Management o",102,1077,11,
10.1101/2020.12.22.20248655,medrxiv,1,epidemiology,NP,2020-12-22,University Medical Center Groningen,96,2285,6,
10.1101/2020.12.22.20248694,medrxiv,1,neurology,year1,2020-12-23,"Laboratory Alzheimer\'s Neuroimage & Epidemiology, IRCCS Istituto Centro San Giovanni di Dio Fatebenefratelli, Brescia (Italy)",117,1413,5,5.0
10.1101/2020.12.22.424084,biorxiv,1,neuroscience,NP,2020-12-23,Hebrew University of Jerusalem,94,1068,15,
10.1101/2020.12.23.20248759,medrxiv,1,radiology and imaging,NP,2020-12-26,Universiti Kebangsaan Malaysia,210,1753,4,
10.1101/2020.12.23.424094,biorxiv,1,neuroscience,year1,2020-12-23,Université catholique de Louvain,94,2340,10,1.0
10.1101/2020.12.23.424246,biorxiv,1,pharmacology and toxicology,year2,2020-12-24,Ishikawa Prefectural University,144,1211,5,5.0
10.1101/2020.12.25.20248290,medrxiv,1,psychiatry and clinical psychology,year1,2020-12-30,University of California San Francisco,92,1631,14,6.0
10.1101/2020.12.27.424477,biorxiv,1,neuroscience,NP,2020-12-28,Charite Universitaetsmedizin Berlin,106,1027,8,
10.1101/2020.12.27.424483,biorxiv,1,neuroscience,NP,2020-12-28,"David Geffen School of Medicine, UCLA",96,2790,5,
10.1101/2020.12.28.20248875,medrxiv,1,neurology,year1,2021-01-04,Universitat de Barcelona,68,1783,10,4.0
10.1101/2020.12.29.424668,biorxiv,1,neuroscience,year1,2020-12-30,"Department of Physics and Astronomy and LaserLaB, Vrije Universiteit Amsterdam",88,1284,6,0.0
10.1101/2020.12.30.20248944,medrxiv,1,neurology,year1,2021-01-04,"Sean M. Healey & AMG Center for ALS at Mass General, Massachusetts General Hospital, Boston, MA, 02129, USA",123,2001,19,3.0
10.1101/2020.12.30.424790,biorxiv,1,neuroscience,year1,2021-01-01,ICeMS Kyoto University,83,1194,3,
10.1101/2020.12.31.424877,biorxiv,1,neuroscience,year1,2021-01-03,Georgia Institute of Technology,124,2623,9,5.0
10.1101/2020.12.31.424934,biorxiv,1,biophysics,NP,2020-12-31,Massachusetts Institute of Technology,109,1849,2,
10.1101/2020.12.31.424949,biorxiv,1,genetics,NP,2021-01-05,"Cardiff University Brain Research Imaging Centre (CUBRIC), School of Psychology, Cardiff University, Cardiff, UK.",132,2179,7,
10.1101/2020.12.31.424962,biorxiv,1,bioinformatics,NP,2021-01-04,BRAC University,165,1451,6,
10.1101/2020.12.31.424964,biorxiv,1,biophysics,year1,2021-01-02,Forschungszentrum Juelich,122,1517,4,4.0
10.1101/2021.01.03.425155,biorxiv,1,biochemistry,year1,2021-01-04,Stockholm University,113,1076,9,2.0
10.1101/2021.01.03.425159,biorxiv,1,biochemistry,NP,2021-01-04,Stockholm University,64,1245,7,
10.1101/2021.01.04.425185,biorxiv,1,neuroscience,NP,2021-01-07,Universität Ulm,149,1398,2,
10.1101/2021.01.04.425327,biorxiv,1,neuroscience,year1,2021-01-04,University of Queensland,150,2170,3,14.0
10.1101/2021.01.05.21249292,medrxiv,1,neurology,year1,2021-01-06,Stanford University,85,1087,8,2.0
10.1101/2021.01.05.423442,biorxiv,1,molecular biology,NP,2021-01-05,"European Research Institute for the Biology of Ageing, University of Groningen, University Medical Centre Groningen",74,1296,17,
10.1101/2021.01.05.425382,biorxiv,1,neuroscience,NP,2021-01-07,"Dept. Biomedical and Biotechnological Sciences, University of Catania, Catania 95123, Italy",155,1334,8,
10.1101/2021.01.06.21249338,medrxiv,1,neurology,year2,2021-01-06,"Department of Clinical Neurosciences, University of Cambridge",101,1248,6,3.0
10.1101/2021.01.07.21249362,medrxiv,1,neurology,year1,2021-01-11,University of Cambridge,81,2804,6,0.0
10.1101/2021.01.07.21249410,medrxiv,1,infectious diseases,NP,2021-01-08,"Banner Sun Health Research Institute, Sun City, AZ",89,2026,44,
10.1101/2021.01.08.21249413,medrxiv,1,genetic and genomic medicine,NP,2021-01-09,"Harvard Medical School, Brigham and Women\'s Hospital",168,1655,14,
10.1101/2021.01.08.425912,biorxiv,1,neuroscience,NP,2021-01-09,"Memory and Aging Center, Department of Neurology, UCSF, San Francisco, CA, USA",112,2436,17,
10.1101/2021.01.08.425953,biorxiv,1,neuroscience,year1,2021-01-09,the Pennsylvania State University,97,1761,11,5.0
10.1101/2021.01.08.425973,biorxiv,1,pharmacology and toxicology,year2,2021-01-09,"Institute for Neurodegenerative Diseases, Department of Pharmaceutical Chemistry, University of California, San Francisco",104,1115,12,5.0
10.1101/2021.01.09.21249145,medrxiv,1,psychiatry and clinical psychology,year1,2021-01-11,"Department of Psychiatry, Department of Clinical Neurosciences, Hotchkiss Brain Institute, Cumming School of Medicine, University of Calgary",104,1262,6,12.0
10.1101/2021.01.09.426034,biorxiv,1,neuroscience,year1,2021-01-09,Trinity College Dublin,147,1712,14,9.0
10.1101/2021.01.11.426157,biorxiv,1,neuroscience,NP,2021-01-13,Peking University,115,1554,6,
10.1101/2021.01.11.426303,biorxiv,1,neuroscience,year2,2021-01-12,Icahn School of Medicine at Mount Sinai,81,1139,19,9.0
10.1101/2021.01.11.426304,biorxiv,1,biophysics,NP,2021-01-13,COLORADO SCHOOL OF MINES,143,3226,7,
10.1101/2021.01.12.426392,biorxiv,1,neuroscience,year1,2021-01-14,King's College London,116,3267,11,2.0
10.1101/2021.01.13.21249597,medrxiv,1,neurology,NP,2021-01-21,The Ohio State University,75,2711,6,
10.1101/2021.01.13.21249627,medrxiv,1,psychiatry and clinical psychology,year1,2021-01-16,Columbia University Medical Center/ New York State Psychiatric Institute,79,1794,13,2.0
10.1101/2021.01.13.425890,biorxiv,1,neuroscience,NP,2021-01-14,Columbia University Irving Medical Center,153,1983,6,
10.1101/2021.01.13.426581,biorxiv,1,biochemistry,year1,2021-01-13,"McGovern Medical School, UTHealth",119,2212,2,3.0
10.1101/2021.01.14.426651,biorxiv,1,neuroscience,year1,2021-01-14,Tel Aviv University,82,2483,3,1.0
10.1101/2021.01.15.21249832,medrxiv,1,neurology,NP,2021-01-20,Columbia University,178,2172,16,
10.1101/2021.01.15.421909,biorxiv,1,neuroscience,NP,2021-01-17,University of Pennsylvania,77,950,38,
